Time,Resistance
7.3909759521484375e-06,+4.09307987E-04
0.7842130661010742,+1.32398457E-03
1.5681445598602295,+4.37577346E-04
2.351259469985962,-4.26213369E-04
3.136056661605835,+9.87746666E-05
3.9200921058654785,+9.17437927E-04
4.703017711639404,+6.91578307E-04
5.48810338973999,-2.28657691E-04
6.272176027297974,+2.44748862E-03
7.05608868598938,+2.97264670E-03
7.839044570922852,+1.06973904E-03
8.624120235443115,+9.17530798E-04
9.407841444015503,+3.41293374E-03
10.191254615783691,+2.40232842E-03
10.975036144256592,+1.25055263E-03
11.760041236877441,-3.07803314E-04
12.544034481048584,+1.53851611E-03
13.328043460845947,+1.02476045E-03
14.111165761947632,+1.78125279E-03
14.896041631698608,+1.16016383E-03
15.679876565933228,+2.53783872E-03
16.464008331298828,+4.09438009E-04
17.247153997421265,+3.05165370E-03
18.031917572021484,+2.05788358E-03
18.815900564193726,+1.52718267E-03
19.599916458129883,+6.63381351E-04
20.38334059715271,+1.65716879E-03
21.16788649559021,+1.21098866E-03
21.95198082923889,+4.36715968E-03
22.73599147796631,+2.57731248E-03
23.51947546005249,+2.10878411E-03
24.30382776260376,+2.21601337E-03
25.087945222854614,+4.31873989E-04
25.871917963027954,+1.40302591E-03
26.655573844909668,+9.23181847E-04
27.439807891845703,+1.42553932E-03
28.223875999450684,+6.06976694E-04
29.00783085823059,+9.51239031E-04
29.79102349281311,+2.32323625E-03
30.575809717178345,+1.71361393E-03
31.359912395477295,+7.37649518E-03
32.14384484291077,+1.58680954E-02
32.926711320877075,+2.49299538E-02
33.710856676101685,+2.87861669E-02
34.495786905288696,+3.32240046E-02
35.27983117103577,+3.24786782E-02
36.06384038925171,+2.76455776E-02
36.847707748413086,+9.43163885E-03
37.631840467453,-1.43718963E-02
38.4158136844635,-3.76336841E-02
39.19987988471985,-5.92802668E-02
39.98326754570007,-7.96960580E-02
40.76666307449341,-9.54267190E-02
41.551745653152466,-1.00558357E-01
42.33585524559021,-1.01275433E-01
43.1197452545166,-1.01134248E-01
43.90375733375549,-9.90061160E-02
44.68775200843811,-9.76561756E-02
45.471675634384155,-9.69843996E-02
46.255106687545776,-9.40035096E-02
47.039727449417114,-9.02658530E-02
47.8236780166626,-8.72558756E-02
48.6077196598053,-8.57714731E-02
49.39151096343994,-8.19208677E-02
50.175737619400024,-7.99331508E-02
50.9597852230072,-8.13162215E-02
51.743690490722656,-7.91314705E-02
52.52757477760315,-7.44958449E-02
53.31149864196777,-7.58625108E-02
54.09563684463501,-7.50273128E-02
54.87968158721924,-7.27010439E-02
55.66328954696655,-6.99281533E-02
56.44700837135315,-6.77552624E-02
57.231595039367676,-6.72184666E-02
58.01561999320984,-6.33568432E-02
58.79846978187561,-6.23852172E-02
59.583667278289795,-6.09008214E-02
60.36675024032593,-5.91619524E-02
61.151530265808105,-5.64072349E-02
61.93450665473938,-5.49837269E-02
62.71957445144653,-5.05800971E-02
63.50357222557068,-5.12232273E-02
64.28755855560303,-5.13864892E-02
65.070729970932,-5.09241381E-02
65.85458135604858,-4.75421734E-02
66.63909125328064,-4.90944867E-02
67.42345690727234,-4.60572267E-02
68.20680522918701,-4.62325064E-02
68.99145770072937,-4.52612968E-02
69.7754168510437,-4.46289358E-02
70.55952215194702,-4.12246141E-02
71.34292078018188,-4.13260229E-02
72.12660479545593,-4.08914630E-02
72.9114625453949,-4.00048366E-02
73.69537734985352,-4.12579210E-02
74.47897791862488,-3.72385290E-02
75.2634665966034,-3.77014018E-02
76.04746222496033,-3.64535071E-02
76.83139729499817,-3.59567604E-02
77.6150553226471,-3.46972714E-02
78.39937734603882,-3.47370977E-02
79.18342900276184,-3.47486727E-02
79.96631336212158,-3.44323505E-02
80.75119519233704,-3.24168646E-02
81.53533506393433,-3.17221499E-02
82.31935811042786,-3.24056345E-02
83.10334968566895,-3.11802568E-02
83.8872582912445,-3.22191391E-02
84.67127466201782,-3.04237210E-02
85.45534944534302,-2.99606046E-02
86.23937273025513,-2.88485164E-02
87.02332329750061,-2.95707541E-02
87.80642485618591,-2.90741586E-02
88.5912971496582,-2.82386315E-02
89.37445521354675,-2.89272595E-02
90.15939855575562,-2.90119975E-02
90.94322371482849,-3.04801108E-02
91.72725057601929,-2.88030202E-02
92.51126790046692,-2.75778388E-02
93.29514265060425,-2.55905875E-02
94.0792326927185,-2.66520612E-02
94.86322259902954,-2.80804205E-02
95.64722895622253,-2.77639283E-02
96.43121433258057,-2.81595925E-02
97.21424865722656,-2.81199716E-02
97.99922609329224,-2.57204277E-02
98.78323936462402,-2.89047292E-02
99.56639432907104,-2.75949075E-02
100.35111165046692,-2.88933434E-02
101.13520741462708,-2.64884278E-02
101.91918087005615,-2.65446024E-02
102.70314931869507,-2.57260982E-02
103.4860782623291,-2.50260421E-02
104.27005934715271,-2.46927294E-02
105.05507493019104,-2.48845166E-02
105.83911776542664,-2.40888130E-02
106.6220588684082,-2.38854755E-02
107.40711331367493,-2.53249194E-02
108.19113302230835,-2.35015870E-02
108.97509407997131,-2.53534862E-02
109.75808620452881,-2.43654317E-02
110.54306292533875,-2.46758135E-02
111.32711887359619,-2.40375980E-02
112.11111211776733,-2.24059617E-02
112.89417934417725,-2.30497575E-02
113.6789083480835,-2.12094999E-02
114.46197652816772,-2.06787053E-02
115.24708223342896,-2.17794400E-02
116.03023982048035,-2.08987748E-02
116.81501603126526,-2.18700017E-02
117.5990161895752,-2.07349247E-02
118.38307309150696,-1.88829072E-02
